Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
4.061712,1,Insert,13,A,45,140700.0,G
4.09061,0,Insert,268623127,B,1000,140400.0,G
4.091198,1,Insert,5096562,B,112,141500.0,G
4.091281,0,Cancel,268622235,,-2000,,
4.09173,0,Insert,268623175,B,1000,140400.0,G
4.091756,0,Cancel,268622239,,-1000,,
4.099363,0,Insert,268623287,B,8000,140400.0,G
4.099869,0,Cancel,268618319,,-2000,,
4.099869,0,Insert,268623347,B,2000,106600.0,G
4.099888,0,Cancel,268617267,,-1000,,
4.09989,0,Insert,268623351,A,1000,140600.0,G
4.099935,0,Insert,268623359,B,8000,140400.0,G
4.100537,0,Cancel,7016923,,-10000,,
4.100537,0,Cancel,7016924,,-10000,,
4.100537,1,Insert,7016925,A,10000,141100.0,G
4.100537,1,Insert,7016926,B,10000,139900.0,G
4.100668,0,Cancel,268623359,,-8000,,
4.100784,0,Cancel,268623287,,-8000,,
4.101987,0,Insert,268623455,B,1000,139800.0,G
4.102144,0,Cancel,268623347,,-2000,,
4.102144,0,Insert,268623471,B,2000,106500.0,G
4.105413,0,Cancel,268623127,,-1000,,
4.108416,0,Cancel,268623175,,-1000,,
4.11188,1,Insert,14,A,18,140600.0,G
4.112026,1,Insert,14,A,45,140700.0,G
4.117769,0,Insert,268623655,B,1000,140400.0,G
4.117806,0,Insert,268623659,B,1000,140400.0,G
4.142035,0,Cancel,268613847,,-1000,,
4.146242,0,Cancel,268623655,,-1000,,
4.152884,0,Insert,268624151,B,580,140400.0,G
4.153196,0,Insert,268624159,B,580,140400.0,G
4.185716,0,Cancel,268623659,,-1000,,
4.223395,0,Insert,268625295,A,8000,140600.0,G
4.223422,0,Insert,268625299,A,1000,140600.0,G
4.246132,0,Insert,268625679,B,1000,140400.0,G
4.260699,1,Insert,32,A,16,140700.0,G
4.260938,0,Cancel,15,,-14,,
4.261008,1,Insert,18,B,14,140300.0,G
4.26105,1,Insert,19,A,14,140900.0,G
4.261138,0,Cancel,12,,-45,,
4.26117,0,Cancel,14,,-45,,
4.261214,0,Cancel,33,,-14,,
4.261242,1,Insert,35,B,14,140300.0,G
4.261278,0,Cancel,34,,-14,,
4.261477,1,Insert,36,A,14,140900.0,G
4.261524,1,Insert,11,A,50,140600.0,G
4.261598,1,Insert,15,B,45,140400.0,G
4.261633,1,Insert,16,A,45,140800.0,G
4.283917,0,Cancel,268625295,,-8000,,
4.283952,0,Cancel,268625679,,-1000,,
4.328821,0,Insert,268626735,A,8000,140600.0,G
4.340451,0,Cancel,268618563,,-1000,,
4.340566,0,Insert,268626939,A,1000,140600.0,G
4.340648,0,Insert,268626947,A,1000,140600.0,G
4.34127,0,Insert,268626991,A,1000,140800.0,G
4.341294,0,Cancel,268626947,,-1000,,
4.341567,0,Cancel,268626991,,-1000,,
4.357125,0,Insert,268627187,A,1000,140600.0,G
4.358172,0,Insert,268627235,A,1000,140900.0,G
4.365614,0,Insert,268627359,A,1000,140700.0,G
4.37242,0,Insert,268627471,B,1000,138900.0,G
4.391426,0,Insert,268627635,A,1000,140900.0,G
4.392498,0,Cancel,268619415,,-1000,,
4.400284,0,Cancel,7016925,,-10000,,
4.400284,0,Cancel,7016926,,-10000,,
4.400284,1,Insert,7016927,A,10000,141100.0,G
4.400284,1,Insert,7016928,B,10000,139900.0,G
4.401436,0,Insert,268627835,A,20000,143000.0,G
4.403556,0,Insert,268627983,A,1000,140600.0,G
4.403582,0,Cancel,268605019,,-1000,,
4.403584,0,Cancel,268617259,,-2000,,
4.403584,0,Insert,268627999,A,2000,175100.0,G
4.403648,0,Insert,268628027,A,1000,140500.0,G
4.403666,0,Cancel,268617131,,-1000,,
4.40368,0,Insert,268628035,A,1000,140500.0,G
4.403684,0,Cancel,268605039,,-8000,,
4.403684,0,Insert,268628043,A,3000,140800.0,G
4.403684,0,Cancel,268617235,,-3000,,
4.403685,0,Insert,268628047,B,1000,139900.0,G
4.403729,0,Cancel,268623351,,-1000,,
4.403749,0,Cancel,268606619,,-2000,,
4.403751,0,Cancel,268606771,,-1000,,
4.40396,0,Cancel,268618275,,-1000,,
4.403997,0,Cancel,268616271,,-2000,,
4.404008,0,Insert,268628111,A,2000,140800.0,G
4.411806,0,Cancel,268610055,,-1000,,
4.412909,0,Insert,268628423,A,1000,145500.0,G
4.414343,0,Insert,268628451,A,20000,143000.0,G
4.421308,0,Insert,268628535,B,1000,140400.0,G
4.421608,0,Insert,268628555,B,1000,140100.0,G
4.451111,0,Insert,268628895,B,8000,140400.0,G
4.451139,0,Insert,268628903,B,1000,140400.0,G
4.451142,0,Cancel,268627983,,-1000,,
4.451288,0,Cancel,268628111,,-2000,,
4.451293,0,Cancel,268628027,,-1000,,
4.451328,0,Cancel,268627635,,-1000,,
4.451522,0,Insert,268628939,B,1000,140400.0,G
4.451536,0,Cancel,268628451,,-20000,,
4.453417,0,Cancel,268628939,,-1000,,
4.454264,0,Cancel,268627187,,-1000,,
4.454841,0,Cancel,268627359,,-1000,,
4.458904,0,Insert,268629063,A,1000,140600.0,G
4.459475,0,Cancel,268629063,,-1000,,
4.459497,0,Cancel,268621899,,-1000,,
4.461641,0,Insert,268629091,A,1000,140600.0,G
4.461666,0,Insert,268629099,B,1000,96100.0,G
4.466468,0,Cancel,268629091,,-1000,,
4.46739,0,Insert,268629279,B,1000,140400.0,G
4.467498,0,Cancel,268629279,,-1000,,
4.467715,0,Cancel,268627835,,-20000,,
4.467803,0,Insert,268629347,B,1000,140400.0,G
4.468242,0,Cancel,268624151,,-580,,
4.471293,0,Cancel,268629347,,-1000,,
4.47269,0,Cancel,268624159,,-580,,
4.475673,0,Insert,268629543,B,1000,140400.0,G
4.475784,0,Cancel,268626735,,-8000,,
4.475824,0,Insert,268629567,B,1000,140400.0,G
4.475993,0,Cancel,268625299,,-1000,,
4.476007,0,Cancel,268626939,,-1000,,
4.476192,0,Insert,268629611,A,2000,140600.0,G
4.476588,0,Cancel,268627471,,-1000,,
4.47837,0,Insert,268629675,B,8000,140400.0,G
4.478874,0,Cancel,268629675,,-8000,,
4.483697,0,Insert,268629711,B,8000,140400.0,G
4.486835,0,Cancel,268629543,,-1000,,
4.486898,0,Cancel,268629711,,-8000,,
4.488074,0,Insert,268629787,B,8000,140400.0,G
4.488078,0,Insert,268629791,B,1000,140400.0,G
4.494905,0,Cancel,268629787,,-8000,,
4.495082,0,Cancel,268627235,,-1000,,
4.495088,0,Insert,268629871,B,8000,140400.0,G
4.496501,0,Insert,268630183,B,1000,140100.0,G
4.497501,0,Cancel,268617471,,-1000,,
4.498942,0,Cancel,268629611,,-2000,,
4.500673,0,Insert,268630355,B,1000,139900.0,G
4.508109,0,Insert,268630575,B,8000,140400.0,G
4.508264,0,Cancel,268620639,,-2000,,
4.50827,0,Cancel,268630575,,-8000,,
4.508274,0,Cancel,268628043,,-3000,,
4.509227,0,Insert,268630639,B,2000,140300.0,G
4.509236,0,Cancel,268617103,,-2000,,
4.512767,0,Insert,268630759,B,8000,140400.0,G
4.532798,0,Cancel,268619223,,-1000,,
4.532804,0,Insert,6208966,B,1000,140500.0,F
4.53281,0,Cancel,268615991,,-1000,,
4.53282,0,Cancel,268618567,,-1000,,
4.532825,0,Insert,268631087,B,1000,140500.0,G
4.532845,0,Insert,268631095,B,1000,140500.0,G
4.532845,0,Cancel,268628535,,-1000,,
4.532849,0,Insert,268631107,B,190,140400.0,G
4.532849,0,Insert,268631119,B,1000,140500.0,G
4.532849,0,Insert,268631123,A,1000,140700.0,G
4.532852,0,Cancel,268630759,,-8000,,
4.532861,0,Cancel,268629871,,-8000,,
4.532863,0,Insert,268631143,B,3000,140300.0,G
4.532871,0,Insert,268631151,A,1000,170300.0,G
4.532871,0,Insert,268631155,B,1000,140500.0,G
4.532873,0,Insert,268631163,A,1000,140700.0,G
4.532897,0,Insert,268631187,A,1000,140700.0,G
4.5329,0,Insert,268631191,B,1000,140500.0,G
4.532904,0,Insert,268631195,A,1000,140900.0,G
4.532904,0,Cancel,268616811,,-8000,,
4.532906,0,Cancel,268623455,,-1000,,
4.532915,0,Cancel,268627999,,-2000,,
4.532915,0,Insert,268631207,A,2000,175200.0,G
4.532927,0,Cancel,268623471,,-2000,,
4.532927,0,Insert,268631223,B,2000,106600.0,G
4.532931,0,Insert,268631227,B,800,140500.0,G
4.532931,0,Cancel,268617159,,-2000,,
4.532931,0,Insert,268631235,A,2000,141600.0,G
4.532935,0,Insert,268631239,A,2000,141500.0,G
4.533226,0,Insert,268631327,B,1000,140200.0,G
4.533314,0,Insert,268631371,A,1000,141000.0,G
4.533483,0,Cancel,268616543,,-1000,,
4.534228,0,Cancel,268631095,,-1000,,
4.536962,0,Cancel,268631107,,-190,,
4.544259,0,Insert,268631887,B,8000,140500.0,G
4.544263,0,Insert,268631891,A,8000,140700.0,G
4.544412,0,Cancel,268631123,,-1000,,
4.544533,0,Cancel,268629567,,-1000,,
4.545697,0,Cancel,14,,-33,,
4.545778,0,Cancel,15,,-27,,
4.545806,1,Insert,17,A,33,140700.0,G
4.550362,0,Cancel,12,,-77,,
4.550431,0,Cancel,14,,-18,,
4.550477,0,Cancel,17,,-33,,
4.5505,1,Insert,18,B,33,140300.0,G
4.550544,1,Insert,19,A,33,140900.0,G
4.550809,0,Cancel,29,,-41,,
4.550851,0,Cancel,32,,-16,,
4.550879,1,Insert,34,B,50,140400.0,G
4.550915,1,Insert,35,A,16,140800.0,G
4.550967,0,Cancel,18,,-14,,
4.550997,0,Cancel,19,,-14,,
4.551022,1,Insert,20,B,14,140400.0,G
4.551056,1,Insert,21,A,14,141000.0,G
4.551146,0,Cancel,15,,-45,,
4.551174,0,Cancel,16,,-45,,
4.55121,1,Insert,15,B,131,140500.0,G
4.551248,1,Insert,16,A,18,140700.0,G
4.551299,0,Cancel,35,,-14,,
4.551352,1,Insert,37,B,14,140400.0,G
4.551389,0,Cancel,36,,-14,,
4.551414,1,Insert,38,A,14,141000.0,G
4.551461,0,Cancel,10,,-50,,
4.551489,0,Cancel,11,,-50,,
4.551695,1,Insert,12,A,50,140700.0,G
4.551771,1,Insert,17,B,45,140500.0,G
4.551773,0,Cancel,268631155,,-1000,,
4.551806,1,Insert,18,A,45,140900.0,G
4.552603,0,Cancel,268631327,,-1000,,
4.552641,0,Insert,268632023,B,1000,140200.0,G
4.606066,0,Insert,268632883,A,1000,140700.0,G
4.606089,0,Cancel,268629099,,-1000,,
4.606096,0,Insert,268632887,A,2000,141800.0,G
4.6145,0,Cancel,268632023,,-1000,,
4.614524,0,Insert,268633127,B,1000,96300.0,G
4.615774,0,Cancel,268631887,,-8000,,
4.642424,0,Insert,268633771,B,1000,139000.0,G
4.664209,0,Cancel,268631119,,-1000,,
4.664481,0,Cancel,268631191,,-1000,,
4.664554,0,Cancel,268631087,,-1000,,
4.675878,0,Cancel,268631227,,-800,,
4.675906,0,Cancel,268631187,,-1000,,
4.67591,0,Insert,268634227,B,2000,139500.0,G
4.675912,0,Insert,268634231,B,1000,140400.0,G
4.675916,0,Insert,268634235,B,1000,140400.0,G
4.67592,0,Insert,268634239,A,800,140700.0,G
4.675928,0,Insert,268634243,B,1000,139800.0,G
4.675951,0,Insert,268634259,A,1000,140700.0,G
4.676166,0,Insert,268634375,A,1000,140600.0,G
4.676198,0,Insert,268634399,A,3000,140900.0,G
4.67624,0,Cancel,268631371,,-1000,,
4.676284,0,Cancel,268631235,,-2000,,
4.676497,0,Cancel,268633771,,-1000,,
4.67657,0,Cancel,268630639,,-2000,,
4.67657,0,Insert,268634547,B,2000,139300.0,G
4.686465,0,Insert,268636067,B,8000,140500.0,G
4.686491,0,Insert,268636071,A,1000,140600.0,G
4.686493,0,Cancel,268634227,,-2000,,
4.686577,0,Cancel,268634243,,-1000,,
4.686591,0,Cancel,268634239,,-800,,
4.686602,0,Cancel,268631163,,-1000,,
4.686615,0,Cancel,268618631,,-1000,,
4.687508,0,Cancel,268629791,,-1000,,
4.687705,0,Cancel,268636067,,-8000,,
4.687833,0,Insert,268636315,B,2000,139500.0,G
4.687841,0,Insert,268636323,A,1000,140600.0,G
4.688309,0,Insert,268636383,B,1000,139800.0,G
4.691378,0,Cancel,268630355,,-1000,,
4.698538,0,Cancel,268634235,,-1000,,
4.698563,0,Insert,268636567,A,1000,184800.0,G
4.698567,0,Cancel,268631143,,-3000,,
4.698573,0,Insert,268636571,A,8000,140600.0,G
4.698632,0,Insert,268636607,A,2000,140900.0,G
4.698995,0,Cancel,268634259,,-1000,,
4.698998,0,Insert,268636647,A,1000,140600.0,G
4.699155,0,Cancel,268631223,,-2000,,
4.699155,0,Insert,268636683,B,2000,106500.0,G
4.699253,0,Insert,268636699,A,1000,140700.0,G
4.699267,0,Insert,268636703,A,1000,140600.0,G
4.699794,0,Insert,268636723,A,1000,140600.0,G
4.707943,0,Cancel,7016927,,-10000,,
4.707943,0,Cancel,7016928,,-10000,,
4.707943,1,Insert,7016929,A,10000,141100.0,G
4.707943,1,Insert,7016930,B,10000,139900.0,G
4.70922,0,Insert,268636999,A,1000,140900.0,G
4.711431,0,Cancel,268628903,,-1000,,
4.711469,0,Cancel,268636703,,-1000,,
4.719581,0,Insert,268637151,A,20000,143000.0,G
4.741879,0,Insert,268637303,A,1000,140600.0,G
4.741903,0,Cancel,268633127,,-1000,,
4.74192,0,Insert,268637307,A,1000,140600.0,G
4.741945,0,Insert,268637311,B,1000,96200.0,G
4.74353,0,Cancel,268637307,,-1000,,
4.743579,0,Cancel,268636723,,-1000,,
4.743886,0,Insert,268637335,B,1000,140400.0,G
4.750189,0,Cancel,268637303,,-1000,,
4.763334,0,Cancel,268637151,,-20000,,
4.769849,0,Insert,268637707,A,1000,140600.0,G
4.770135,0,Cancel,268630183,,-1000,,
4.770685,0,Insert,268637715,A,1000,140900.0,G
4.780425,0,Insert,268637815,A,20000,143000.0,G
4.781453,0,Insert,268637827,B,580,140400.0,G
4.78183,0,Cancel,268628555,,-1000,,
4.782326,0,Insert,268637883,B,1000,140100.0,G
4.790148,0,Cancel,268628895,,-8000,,
4.790175,0,Cancel,268637335,,-1000,,
4.790191,0,Insert,268638079,B,8000,140400.0,G
4.790375,0,Insert,268638091,B,580,140500.0,G
4.790398,0,Cancel,268637707,,-1000,,
4.790403,0,Cancel,268636383,,-1000,,
4.790408,0,Insert,268638095,B,3000,140200.0,G
4.790418,0,Cancel,268636315,,-2000,,
4.7905,0,Insert,268638107,A,1000,140600.0,G
4.790814,0,Cancel,268637815,,-20000,,
4.798878,1,Insert,5096563,A,54,139100.0,G
4.80005,0,Cancel,268637883,,-1000,,
4.800146,0,Insert,268638259,A,1000,140600.0,G
4.803829,0,Cancel,268605015,,-800,,
4.806541,0,Insert,268638623,A,800,140600.0,G
4.808012,0,Cancel,268638079,,-8000,,
4.80862,0,Cancel,268638623,,-800,,
4.808632,0,Insert,268638971,B,8000,140400.0,G
4.811774,0,Cancel,268638971,,-8000,,
4.811984,0,Insert,268639103,A,20000,143000.0,G
4.812547,0,Cancel,16,,-18,,
4.812738,0,Cancel,35,,-16,,
4.812767,1,Insert,37,A,16,140700.0,G
4.813034,0,Cancel,21,,-14,,
4.813088,1,Insert,22,A,14,140900.0,G
4.813146,0,Cancel,19,,-33,,
4.813178,1,Insert,20,A,33,140800.0,G
4.813262,1,Insert,17,A,59,140600.0,G
4.81331,0,Cancel,18,,-45,,
4.813858,0,Cancel,37,,-14,,
4.813966,1,Insert,39,B,14,140300.0,G
4.814029,0,Cancel,38,,-14,,
4.81406,1,Insert,40,A,14,140800.0,G
4.814289,0,Cancel,12,,-50,,
4.814341,1,Insert,13,B,50,140400.0,G
4.81438,1,Insert,14,A,50,140600.0,G
4.814456,1,Insert,19,A,45,140800.0,G
4.845744,0,Insert,268639971,B,8000,140400.0,G
4.845767,0,Cancel,268636567,,-1000,,
4.845773,0,Insert,268639983,B,1000,138900.0,G
4.845895,0,Cancel,268636999,,-1000,,
4.845938,0,Cancel,268638259,,-1000,,
4.845977,0,Cancel,268638107,,-1000,,
4.854707,0,Insert,268640243,A,1000,140600.0,G
4.854743,0,Insert,268640247,A,1000,140600.0,G
4.854771,0,Insert,268640251,A,1000,140900.0,G
4.854805,0,Insert,268640255,A,1000,140600.0,G
4.857832,0,Cancel,268640247,,-1000,,
4.862878,0,Cancel,268639971,,-8000,,
4.862909,0,Insert,268640611,A,1000,184900.0,G
4.878377,0,Insert,268640771,A,20000,143000.0,G
4.912452,0,Insert,268641187,A,1000,142100.0,G
4.912474,0,Cancel,268631151,,-1000,,
4.940009,0,Insert,268641451,A,1000,140600.0,G
4.940031,0,Cancel,268619471,,-1000,,
4.940034,0,Insert,268641459,A,1000,170200.0,G
4.940095,0,Insert,6209259,A,580,140500.0,F
4.940116,0,Insert,268641467,A,1000,140500.0,G
4.940119,0,Insert,268641471,A,190,140600.0,G
4.940123,0,Insert,268641475,B,1000,110800.0,G
4.940123,0,Insert,268641479,A,1000,140600.0,G
4.940126,0,Insert,268641483,B,2000,139500.0,G
4.940126,0,Insert,268641487,B,1000,139800.0,G
4.94013,0,Insert,268641491,A,2000,140500.0,G
4.940136,0,Cancel,268641479,,-1000,,
4.940145,0,Insert,268641499,A,1000,140500.0,G
4.940155,0,Insert,268641503,A,3000,140800.0,G
4.940155,0,Cancel,268634399,,-3000,,
4.940195,0,Cancel,268631207,,-2000,,
4.940195,0,Insert,268641511,A,2000,175100.0,G
4.940221,0,Cancel,268636071,,-1000,,
4.940245,0,Cancel,268631195,,-1000,,
4.940255,0,Cancel,268631239,,-2000,,
4.941545,0,Cancel,268641491,,-2000,,
4.94424,0,Cancel,268641471,,-190,,
4.944293,0,Cancel,268641467,,-1000,,
4.944316,0,Insert,268641623,B,800,140400.0,G
4.949062,0,Cancel,268641187,,-1000,,
4.94948,0,Cancel,268632887,,-2000,,
4.949482,0,Cancel,268641623,,-800,,
4.949492,0,Insert,268641747,A,2000,140800.0,G
4.949503,0,Cancel,268634231,,-1000,,
4.949582,0,Cancel,268605003,,-2000,,
4.949582,0,Insert,268641779,B,2000,139200.0,G
4.959029,0,Cancel,20,,-33,,
4.967616,0,Cancel,268604327,,-1000,,
4.968337,0,Insert,268642183,A,2000,140500.0,G
4.968366,0,Insert,268642187,A,1000,140500.0,G
4.968387,0,Insert,268642199,A,1000,140500.0,G
4.968913,0,Cancel,268642199,,-1000,,
4.969952,0,Insert,268642335,A,1000,140700.0,G
4.970364,0,Cancel,268578323,,-1000,,
4.971709,0,Insert,268642375,B,1000,140300.0,G
4.975693,0,Cancel,268642375,,-1000,,
4.976216,0,Insert,268642519,A,8000,140500.0,G
4.976402,0,Cancel,268604807,,-2000,,
4.976505,0,Cancel,268557383,,-8000,,
4.976515,0,Insert,268642547,A,1000,140500.0,G
4.97657,0,Insert,268642575,A,1000,140800.0,G
4.976695,0,Cancel,268563239,,-1000,,
4.976765,0,Cancel,268523643,,-1000,,
4.976889,0,Insert,268642611,B,2000,140000.0,G
4.977845,0,Cancel,268642611,,-2000,,
4.978217,0,Insert,268642879,A,1000,140500.0,G
4.978665,0,Insert,268642923,B,1000,139800.0,G
4.980961,0,Cancel,268544243,,-1000,,
4.981365,0,Cancel,268576451,,-1000,,
4.981365,0,Insert,268642995,A,1000,140600.0,G
4.981516,0,Cancel,15,,-77,,
4.982328,0,Cancel,17,,-59,,
4.982385,0,Cancel,20,,-14,,
4.982414,0,Cancel,22,,-14,,
4.98244,1,Insert,23,B,14,140300.0,G
4.982659,1,Insert,24,A,14,140800.0,G
4.982964,0,Cancel,34,,-50,,
4.983008,0,Cancel,37,,-16,,
4.983036,1,Insert,39,B,50,140300.0,G
4.983267,1,Insert,40,A,16,140600.0,G
4.983351,0,Cancel,18,,-33,,
4.983379,1,Insert,21,B,33,140200.0,G
4.983412,1,Insert,22,A,33,140700.0,G
4.983425,0,Cancel,268531439,,-1000,,
4.983447,0,Cancel,268637311,,-1000,,
4.983448,0,Cancel,268640611,,-1000,,
4.983465,0,Cancel,17,,-45,,
4.983561,0,Cancel,19,,-45,,
4.983643,0,Cancel,39,,-14,,
4.983674,1,Insert,41,B,12,140200.0,G
4.983712,0,Cancel,40,,-14,,
4.983736,1,Insert,42,A,14,140800.0,G
4.983953,0,Cancel,13,,-50,,
4.983976,0,Cancel,268638095,,-3000,,
4.98399,0,Insert,6209414,A,170,140400.0,F
4.98399,0,Cancel,268642547,,-1000,,
4.98399,0,Insert,268643223,B,1000,96100.0,G
4.984027,0,Insert,268643227,A,1000,140500.0,G
4.984065,0,Insert,268643239,A,1000,140500.0,G
4.98408,0,Insert,268643263,A,800,140500.0,G
4.98408,0,Cancel,268544147,,-790,,
4.984098,0,Insert,6209415,A,410,140400.0,F
4.984116,0,Insert,268643291,A,1000,140500.0,G
4.984119,0,Insert,268643295,A,190,140500.0,G
4.984125,0,Insert,268643307,B,1000,139700.0,G
4.984128,0,Insert,268643311,B,2000,139400.0,G
4.98418,0,Cancel,14,,-50,,
4.984277,0,Insert,268643399,A,1000,161200.0,G
4.984323,0,Cancel,268636683,,-2000,,
4.984323,0,Insert,268643447,B,2000,106400.0,G
4.984358,0,Cancel,268643263,,-800,,
4.984456,0,Cancel,268545459,,-1000,,
4.984467,1,Insert,15,A,50,140500.0,G
4.984509,0,Cancel,268557403,,-1000,,
4.984565,0,Cancel,268641511,,-2000,,
4.984565,0,Insert,268643559,A,2000,175000.0,G
4.98461,0,Insert,268643579,A,1000,140400.0,G
4.984638,0,Insert,268643587,A,1000,140400.0,G
4.984648,1,Insert,20,B,45,140400.0,G
4.984651,0,Insert,268643595,A,3000,140700.0,G
4.984651,0,Cancel,268641503,,-3000,,
4.984685,0,Cancel,268641499,,-1000,,
4.984821,0,Cancel,268545359,,-2000,,
4.985118,1,Insert,21,A,45,140700.0,G
4.98522,0,Cancel,22,,-33,,
4.985333,0,Insert,268643775,A,1000,140400.0,G
4.985539,0,Insert,268643799,A,1000,140800.0,G
4.986541,0,Cancel,268546135,,-1000,,
4.986608,0,Cancel,268639983,,-1000,,
4.988239,0,Cancel,268643295,,-190,,
4.990921,0,Insert,268644243,A,2000,140700.0,G
4.992404,0,Cancel,268544959,,-2000,,
4.992404,0,Insert,268644299,B,2000,139100.0,G
4.992791,0,Cancel,268643239,,-1000,,
4.992808,0,Cancel,268544099,,-1000,,
4.993409,0,Cancel,268544807,,-1000,,
4.994209,0,Insert,268644499,B,1000,140200.0,G
4.994417,0,Insert,268644519,B,1000,139000.0,G
4.999636,0,Cancel,268553531,,-2000,,
5.0011,0,Cancel,7016929,,-10000,,
5.0011,0,Cancel,7016930,,-10000,,
5.0011,1,Insert,7016931,A,10000,140900.0,G
5.0011,1,Insert,7016932,B,10000,139700.0,G
5.001148,0,Insert,268644631,B,8000,140200.0,G
5.032457,0,Insert,268645151,B,1000,138700.0,G
5.032483,0,Insert,268645155,A,1000,184700.0,G
5.061525,0,Cancel,268644499,,-1000,,
5.061547,0,Cancel,268641475,,-1000,,
5.062425,0,Insert,268645623,A,1000,142000.0,G
5.06245,0,Insert,268645627,B,1000,110700.0,G
5.064882,0,Cancel,268569371,,-1000,,
5.064887,0,Insert,268645643,A,1000,140600.0,G
5.066156,0,Cancel,268641451,,-1000,,
5.071782,0,Insert,268645695,B,1000,140200.0,G
5.101085,0,Cancel,268645643,,-1000,,
5.107995,1,Insert,5096564,B,52,139000.0,G
5.121587,0,Cancel,268636647,,-1000,,
5.121591,0,Insert,268647155,A,1000,140400.0,G
5.12269,0,Cancel,268643799,,-1000,,
5.122939,0,Insert,268647203,B,1000,140000.0,G
5.141047,0,Cancel,268647155,,-1000,,
5.141121,0,Insert,268647347,A,8000,140400.0,G
5.141122,0,Cancel,268574783,,-8000,,
5.141436,0,Cancel,268645151,,-1000,,
5.145777,0,Cancel,268647347,,-8000,,
5.152419,0,Cancel,268645623,,-1000,,
5.195353,1,Insert,5096565,B,53,138800.0,G
5.212421,0,Insert,268648179,B,1000,138800.0,G
5.242464,0,Insert,268648971,A,1000,141900.0,G
5.242486,0,Cancel,268643223,,-1000,,
5.257159,1,Insert,18,B,90,140200.0,G
5.257283,1,Insert,19,A,59,140400.0,G
5.257637,0,Insert,268649203,A,1000,140800.0,G
5.257663,0,Insert,268649207,B,1000,96000.0,G
5.258215,0,Cancel,39,,-50,,
5.258458,0,Cancel,40,,-16,,
5.258493,1,Insert,42,B,50,140100.0,G
5.258546,1,Insert,43,A,16,140500.0,G
5.258607,0,Cancel,23,,-14,,
5.25864,0,Cancel,24,,-14,,
5.258664,1,Insert,25,B,14,140000.0,G
5.258702,1,Insert,26,A,14,140700.0,G
5.258916,0,Cancel,21,,-33,,
5.258951,1,Insert,23,B,33,140000.0,G
5.258985,1,Insert,24,A,33,140600.0,G
5.25913,0,Cancel,1,,-20,,
5.259168,0,Cancel,3,,-20,,
5.259194,0,Cancel,5,,-20,,
5.259415,0,Cancel,7,,-20,,
5.259441,0,Cancel,9,,-20,,
5.259465,0,Cancel,11,,-20,,
5.259488,0,Cancel,13,,-20,,
5.259534,1,Insert,20,A,15,140400.0,G
5.259679,0,Cancel,20,,-11,,
5.25971,0,Cancel,21,,-45,,
5.25975,0,Cancel,41,,-12,,
5.25978,1,Insert,43,B,12,139900.0,G
5.259821,0,Cancel,42,,-14,,
5.259848,1,Insert,44,A,14,140700.0,G
5.25989,1,Insert,16,B,50,140300.0,G
5.260203,1,Insert,21,A,3,140400.0,G
5.26026,1,Insert,22,B,45,140200.0,G
5.260294,1,Insert,23,A,45,140600.0,G
5.286598,0,Cancel,268647203,,-1000,,
5.300058,0,Cancel,7016931,,-10000,,
5.300058,0,Cancel,7016932,,-10000,,
5.300058,1,Insert,7016933,A,10000,140900.0,G
5.300058,1,Insert,7016934,B,10000,139700.0,G
5.3054,0,Cancel,268648179,,-1000,,
5.305423,0,Cancel,268641459,,-1000,,
5.305603,0,Insert,268650211,A,8000,140400.0,G
5.30599,0,Cancel,268645695,,-1000,,
5.30645,0,Insert,268650227,A,1000,140500.0,G
5.308486,0,Insert,268650283,B,1000,140200.0,G
5.308583,0,Cancel,268650211,,-8000,,
5.33242,0,Insert,268650775,B,1000,138700.0,G
5.332445,0,Insert,268650783,A,1000,170000.0,G
5.363839,0,Cancel,268650775,,-1000,,
5.363849,0,Insert,268651035,B,1000,138800.0,G
5.38755,0,Cancel,268644299,,-2000,,
5.38755,0,Insert,268652663,B,2000,140100.0,G
5.387556,0,Insert,268652667,B,1000,140300.0,G
5.3901,1,Insert,5096566,A,3,138500.0,G
5.399133,0,Cancel,268652667,,-1000,,
5.399348,0,Cancel,268652663,,-2000,,
5.399348,0,Insert,268653195,B,2000,139100.0,G
5.423014,0,Insert,268654267,B,790,140300.0,G
5.423021,0,Cancel,268642879,,-1000,,
5.423046,0,Cancel,268643579,,-1000,,
5.423056,0,Cancel,268648971,,-1000,,
5.423061,0,Cancel,268654267,,-790,,
5.423071,0,Insert,268654279,B,8000,140300.0,G
5.423089,0,Insert,268654283,A,1000,140500.0,G
5.423154,0,Insert,268654291,B,1000,140300.0,G
5.423244,0,Cancel,268644243,,-2000,,
5.452461,0,Insert,268654815,A,1000,141900.0,G
5.454696,0,Cancel,268654283,,-1000,,
5.454812,0,Insert,268654875,A,1000,140500.0,G
5.459221,1,Insert,5096567,B,55,140600.0,G
5.47785,0,Insert,268655315,B,780,140300.0,G
5.477882,0,Insert,268655319,B,1000,140300.0,G
5.478033,0,Cancel,268655315,,-780,,
5.515977,0,Cancel,268654279,,-8000,,
5.516004,0,Cancel,268655319,,-1000,,
5.516311,0,Insert,268657531,A,1000,140600.0,G
5.51964,0,Cancel,18,,-90,,
5.519872,0,Cancel,42,,-50,,
5.5199,1,Insert,45,B,50,140200.0,G
5.519962,0,Cancel,23,,-33,,
